Query,QueryPath,Custom,PCI DSS v3.2.1,OWASP Top 10 2013,FISMA 2014,NIST SP 800-53,OWASP Top 10 2017,OWASP Mobile Top 10 2016,OWASP Top 10 API,SrcFileName,Line,Column,NodeId,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Assigned To,Comment,Link,Result Status
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_string_no_quote_sanitised.java,44,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,24,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=814,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/network/UrlServlet.java,51,18,1,request,spiracle-master/src/main/webapp/network.jsp,73,408,26,urlData,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=815,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/network/UrlServlet.java,58,18,1,request,spiracle-master/src/main/webapp/network.jsp,73,408,26,urlData,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=816,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_string_sanitised.java,37,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,24,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=817,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_string_sanitised.java,44,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,24,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=818,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_string_constructor.java,37,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,24,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=819,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_string_constructor.java,44,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,24,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=820,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Insert_User.java,52,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,56,15,26,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=821,New
Heuristic Stored XSS,Java\Cx\Java Heuristic\Heuristic Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Insert_User.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,56,15,26,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=822,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,58,18,1,request,spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,75,14,7,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=421,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,65,18,1,request,spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,75,14,7,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=422,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,41,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,59,22,9,write,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=423,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,41,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,60,22,9,write,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=424,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,45,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,59,22,9,write,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=425,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,45,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,60,22,9,write,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=426,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_inline.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=427,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_inline.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=428,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_inline.java,52,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=429,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_inline.java,52,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=430,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/sybase/Sybase_Get_Union.java,61,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=431,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/sybase/Sybase_Get_Union.java,61,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=432,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mssql/MsSql_Get_Union.java,61,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=433,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mssql/MsSql_Get_Union.java,61,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=434,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mysql/MySql_Get_Union.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=435,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mysql/MySql_Get_Union.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=436,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/postgres/Postgres_Get_Union.java,53,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=437,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/postgres/Postgres_Get_Union.java,53,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=438,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mysql/MySql_Get_Union.java,52,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=439,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/mysql/MySql_Get_Union.java,52,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=440,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_Full_Outer_Join.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=441,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_Full_Outer_Join.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=442,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_orderby.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,165,16,40,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=443,New
Heuristic CGI Stored XSS,Java\Cx\Java Heuristic\Heuristic CGI Stored XSS Version:1,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/oracle/Get_int_orderby.java,59,24,1,request,spiracle-master/src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,15,21,println,To Verify,Low,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=444,New
